quote_id;Insurer_A_price;Insurer_B_price;Insurer_C_price;Insurer_D_price;Insurer_E_price;Insurer_F_price;Insurer_G_price;Insurer_H_price;Insurer_I_price;Insurer_J_price;Insurer_K_price
631469;114.94;184.48;178.79;183.48;245.0;167.74;193.32;356.48;182.45;177.48;236.48
631470;40.67;44.28;42.55;42.35;54.0;30.51;34.06;36.43;58.36;43.34;45.97
631471;51.62;74.92;61.7;80.23;62.64;51.72;56.84;93.82;63.63;79.5;61.6
631472;40.54;41.97;43.52;39.25;45.79;44.25;44.81;51.09;52.48;45.29;64.64
631473;107.83;138.54;104.07;118.48;109.02;98.67;113.32;151.04;120.93;191.14;163.02
631474;79.96;102.31;102.41;109.87;84.51;82.34;88.87;175.17;93.65;109.05;73.66
631475;44.38;50.19;47.62;42.34;51.03;48.0;52.05;55.97;58.48;50.74;69.25
631476;70.29;81.76;80.66;86.66;95.87;67.7;86.88;194.88;73.3;95.13;80.98
631477;66.63;74.07;61.92;53.82;64.82;48.97;60.51;61.4;56.35;158.42;56.28
631478;32.97;49.67;47.41;54.65;65.72;44.55;41.03;46.35;58.69;60.54;62.07
631479;26.35;31.94;31.91;51.18;38.22;36.48;31.61;70.18;37.86;37.17;46.72
631480;19.25;25.57;28.54;32.37;45.11;26.71;22.35;-1.13;50.01;40.75;40.36
631481;79.84;116.29;92.64;83.82;69.37;92.0;105.37;125.69;94.54;123.9;118.97
631482;59.31;71.58;62.48;82.74;75.0;56.55;82.27;181.95;55.95;68.57;63.43
631483;114.94;184.48;178.79;183.48;245.0;167.74;193.32;356.48;182.45;177.48;236.48
631484;66.09;82.18;76.28;81.18;60.5;86.83;87.42;85.8;109.52;85.75;80.6
631485;35.82;32.76;39.34;51.05;37.8;40.12;30.47;61.6;36.68;40.44;46.83
631486;58.89;64.16;67.09;76.01;113.69;71.25;65.73;78.78;73.82;85.82;66.86
631487;65.94;75.0;73.05;79.3;88.51;63.62;77.52;164.9;71.59;88.31;76.8
631488;44.38;50.19;47.62;42.34;51.03;48.0;52.05;55.97;58.48;50.74;69.25
631489;51.62;74.92;61.7;80.23;62.64;51.72;56.84;93.82;63.63;79.5;61.6
631490;52.99;64.36;63.85;66.08;93.55;68.16;63.94;75.07;67.95;76.84;62.58
631491;107.83;138.54;104.07;118.48;109.02;98.67;113.32;151.04;120.93;191.14;163.02
631492;45.96;55.79;67.69;72.71;80.05;56.29;65.09;134.8;113.25;68.06;95.6
631493;216.19;223.49;225.42;181.08;326.61;236.2;146.97;255.67;220.33;288.92;257.49
631494;48.3;50.88;69.62;53.75;89.38;50.05;47.19;87.33;73.93;57.7;71.32
631495;103.23;133.59;138.86;120.67;246.76;122.84;159.41;277.02;111.76;114.44;158.06
631496;133.27;167.97;197.29;153.59;179.16;184.5;100.67;121.34;113.34;182.34;232.9
631497;70.19;96.51;72.75;65.62;61.41;62.28;84.8;142.16;61.37;83.9;67.12
631498;78.15;101.82;111.75;102.05;182.17;90.4;127.85;224.17;91.1;104.18;113.5
631499;100.55;105.14;84.02;117.52;103.01;92.81;73.21;83.4;98.74;178.98;101.46
631500;223.94;247.63;222.54;198.64;337.61;253.93;149.76;260.08;221.84;344.68;245.57
631501;224.19;254.29;224.28;201.87;355.16;260.2;154.44;277.98;221.25;373.03;253.63
631502;54.77;68.61;61.57;75.17;62.0;59.91;63.99;157.52;59.97;64.37;58.08
631503;19.25;25.57;28.54;32.37;45.11;26.71;22.35;-1.13;50.01;40.75;40.36
631504;45.96;55.79;67.69;72.71;80.05;56.29;65.09;134.8;113.25;68.06;95.6
631505;88.25;102.52;79.44;92.02;102.31;73.16;93.28;90.82;83.45;245.43;125.71
631506;55.76;69.25;70.39;59.41;65.86;58.71;55.82;110.53;56.68;82.39;72.98
631507;45.96;55.79;67.69;72.71;80.05;56.29;65.09;134.8;113.25;68.06;95.6
631508;31.23;40.83;33.9;37.04;35.4;32.73;33.87;12.31;43.12;44.04;31.49
631509;59.12;54.08;76.11;66.3;69.99;66.86;51.31;60.05;76.83;61.87;58.84
631510;77.33;92.35;98.2;120.75;86.77;77.76;73.63;96.98;142.62;162.32;125.68
631511;59.09;71.23;70.6;59.72;69.73;60.58;57.39;115.99;57.54;94.38;78.37
631512;224.19;254.29;224.28;201.87;355.16;260.2;154.44;277.98;221.25;373.03;253.63
631513;180.98;240.56;222.21;208.18;181.19;231.75;153.74;187.12;232.83;254.97;231.28
631514;180.98;240.56;222.21;208.18;181.19;231.75;153.74;187.12;232.83;254.97;231.28
631515;48.93;67.04;52.91;73.7;56.45;49.74;66.6;147.08;49.0;65.12;52.85
631516;73.42;77.76;110.21;72.85;112.82;87.84;72.19;111.37;64.21;93.07;100.08
631517;125.58;158.72;162.08;138.18;149.86;153.86;103.92;148.36;143.33;177.8;154.7
631518;33.02;37.16;37.69;43.92;69.67;42.2;28.39;-15.33;56.57;47.54;39.34
631519;68.23;84.9;76.42;82.38;90.65;71.57;80.27;104.69;110.7;71.82;82.07
631520;181.41;224.34;198.55;188.15;275.69;145.72;160.49;243.25;159.97;544.52;279.76
631521;111.76;117.26;143.42;126.21;115.37;107.1;92.02;121.55;140.85;161.87;123.37
631522;58.79;67.35;66.23;64.66;54.8;72.09;66.71;73.65;75.39;78.64;61.29
631523;102.17;141.42;122.34;135.1;146.78;122.43;112.98;123.16;132.67;124.81;176.47
631524;47.68;57.63;59.38;81.0;69.29;51.71;73.5;196.41;52.75;74.56;62.13
631525;21.39;29.19;30.18;29.98;38.71;28.85;26.11;41.46;38.05;39.14;47.24
631526;305.07;338.27;354.8;291.78;361.98;273.9;194.19;172.18;224.6;357.87;255.61
631527;41.33;67.48;64.25;54.45;23.6;65.51;58.96;70.65;62.68;63.51;74.0
631528;48.52;49.94;68.94;54.9;89.51;50.21;46.98;87.24;73.74;58.67;72.89
631529;49.75;52.82;69.78;56.32;90.97;52.47;49.16;87.24;74.22;59.93;72.5
631530;47.68;57.63;59.38;81.0;69.29;51.71;73.5;196.41;52.75;74.56;62.13
631531;58.79;67.35;66.23;64.66;54.8;72.09;66.71;73.65;75.39;78.64;61.29
631532;50.72;52.25;70.03;56.87;89.61;52.93;48.29;80.42;71.96;60.41;63.19
631533;17.02;34.15;28.5;35.76;37.78;27.96;29.74;5.9;30.39;40.4;31.49
631534;54.3;67.84;69.48;61.66;82.64;65.02;66.47;80.09;64.39;126.15;82.35
631535;70.94;93.0;83.83;76.64;114.67;79.81;87.83;132.02;73.98;98.79;88.77
631536;73.42;77.76;110.21;72.85;112.82;87.84;72.19;111.37;64.21;93.07;100.08
631537;252.61;296.41;309.57;275.55;347.98;324.49;210.6;349.9;285.92;450.43;275.27
631538;47.84;74.45;56.22;62.65;78.22;54.77;57.21;18.94;96.93;94.34;96.73
631539;36.12;46.05;49.17;39.3;60.2;43.89;40.23;55.93;47.93;50.12;61.33
631540;183.01;232.11;291.56;269.21;275.87;175.92;173.31;376.47;293.57;263.07;310.65
631541;81.48;89.86;94.85;78.78;62.72;71.57;88.12;131.39;79.78;115.3;86.03
631542;42.38;48.25;50.69;53.94;72.06;51.7;44.47;70.8;60.24;50.82;63.76
631543;89.13;156.92;106.88;125.74;154.43;132.9;151.34;228.79;150.09;157.5;199.63
631544;26.08;30.3;29.11;31.29;25.67;26.56;22.61;7.29;28.82;34.79;32.38
631545;81.48;89.86;94.85;78.78;62.72;71.57;88.12;131.39;79.78;115.3;86.03
631546;63.37;78.88;77.69;81.35;90.56;70.55;61.43;62.41;94.97;82.26;112.54
631547;118.71;145.81;149.45;166.95;167.03;98.56;82.46;76.97;174.18;268.53;288.59
631548;30.47;36.78;31.82;23.56;58.38;38.22;38.92;61.02;54.38;46.67;45.52
631549;16.04;27.73;25.35;24.64;40.14;21.46;26.27;17.4;45.8;40.03;32.25
631550;80.89;95.32;95.99;81.57;134.87;78.03;76.55;121.89;81.9;109.85;94.62
631551;30.24;35.79;36.45;42.78;39.4;36.99;35.59;49.92;53.19;49.14;58.65
631552;105.62;133.28;100.77;114.0;103.91;97.29;111.32;144.76;125.49;186.06;144.17
631553;183.23;220.8;293.02;258.54;258.03;166.96;186.42;382.65;287.09;233.03;300.7
631554;42.2;56.66;58.2;50.75;69.27;58.2;57.88;88.3;49.19;52.86;64.36
631555;54.3;67.84;69.48;61.66;82.64;65.02;66.47;80.09;64.39;126.15;82.35
631556;61.18;70.44;70.35;72.41;94.79;68.19;53.74;15.28;116.89;78.82;116.29
631557;52.06;54.65;55.46;70.41;100.87;55.55;43.28;14.07;119.88;64.88;81.98
631558;42.2;56.66;58.2;50.75;69.27;58.2;57.88;88.3;49.19;52.86;64.36
631559;54.3;67.84;69.48;61.66;82.64;65.02;66.47;80.09;64.39;126.15;82.35
631560;17.02;34.15;28.5;35.76;37.78;27.96;29.74;5.9;30.39;40.4;31.49
631561;104.14;143.93;110.05;167.07;187.44;114.8;85.78;174.8;152.29;273.43;175.48
631562;56.47;75.66;75.57;67.3;98.02;70.17;80.86;110.64;56.77;82.41;80.21
631563;19.25;25.57;28.54;32.37;45.11;26.71;22.35;-1.13;50.01;40.75;40.36
631564;37.44;46.29;45.92;57.22;54.47;43.17;45.95;42.12;63.15;67.74;61.74
631565;25.75;30.01;32.77;30.63;30.03;26.71;23.58;33.17;36.09;36.4;42.65
631566;31.89;32.84;31.82;24.33;45.89;34.96;33.61;34.84;41.32;41.61;34.21
631567;61.34;50.51;54.16;73.17;79.6;57.06;46.38;31.18;64.06;55.42;47.19
631568;39.36;30.35;43.05;32.46;42.17;36.31;25.31;-9.44;39.94;37.56;37.33
631569;44.33;51.68;57.8;57.51;77.7;52.64;49.24;41.93;54.9;61.41;79.54
631570;395.39;315.33;355.15;277.1;266.25;255.72;212.47;269.65;308.86;293.71;248.37
631571;30.81;35.86;38.6;27.71;50.68;33.35;29.37;41.32;45.74;52.06;43.59
631572;61.52;71.26;67.79;81.14;90.92;61.19;59.7;41.68;107.26;136.49;132.13
631573;53.71;64.96;65.89;74.57;86.62;55.88;53.35;34.7;146.52;75.2;100.86
631574;37.57;39.48;45.1;42.24;64.45;43.6;35.32;47.47;53.48;42.63;51.15
631575;63.38;84.33;60.68;68.37;60.97;49.98;65.52;57.63;42.12;91.25;96.05
631576;94.39;140.73;125.94;92.96;125.93;97.94;99.08;124.61;121.41;180.42;105.0
631577;290.04;423.68;363.88;315.81;467.47;279.54;265.76;360.78;368.69;719.99;409.18
631578;34.42;34.72;40.15;50.02;49.79;30.46;31.26;89.84;57.68;55.04;49.91
631579;44.12;49.68;46.94;49.24;59.5;51.39;53.6;48.6;57.22;57.22;49.89
631580;16.46;22.94;28.19;31.34;30.48;25.69;19.87;25.96;39.51;33.51;20.95
631581;81.86;98.9;85.31;76.11;107.33;82.69;84.64;35.46;88.25;77.64;92.13
631582;52.06;54.65;55.46;70.41;100.87;55.55;43.28;14.07;119.88;64.88;81.98
631583;20.5;28.74;26.67;28.24;33.33;24.95;19.98;-17.52;34.79;29.03;27.86
631584;34.42;34.72;40.15;50.02;49.79;30.46;31.26;89.84;57.68;55.04;49.91
631585;20.75;25.79;24.69;25.86;40.57;26.25;24.05;67.4;25.79;37.56;36.35
631586;138.91;173.76;148.28;143.92;155.73;121.74;135.65;147.46;150.66;212.46;151.9
631587;44.99;52.34;48.93;46.36;75.57;49.92;46.32;80.03;50.21;73.09;77.94
631588;71.05;76.36;104.2;101.6;119.01;88.46;82.84;196.97;76.65;92.76;85.5
631589;56.47;75.66;75.57;67.3;98.02;70.17;80.86;110.64;56.77;82.41;80.21
631590;47.72;47.49;47.46;42.59;63.8;42.38;37.04;81.99;52.24;80.53;79.19
631591;129.14;51.37;145.06;73.18;119.68;80.5;55.19;146.95;55.02;77.93;65.27
631592;109.91;150.22;129.01;162.07;222.86;134.9;184.86;264.31;209.32;158.9;228.55
631593;103.77;112.11;153.0;106.26;118.77;96.24;158.38;199.52;100.77;239.89;128.53
631594;19.88;26.05;24.88;24.95;36.0;26.58;24.21;66.94;27.22;35.52;33.19
631595;19.83;27.75;26.12;26.2;34.79;28.19;20.4;-36.14;19.42;22.82;26.58
631596;66.62;90.58;92.04;67.37;82.46;78.33;70.33;76.32;79.78;91.99;100.18
631597;53.71;64.96;65.89;74.57;86.62;55.88;53.35;34.7;146.52;75.2;100.86
631598;205.42;267.56;371.6;321.24;297.45;206.26;175.66;384.24;323.93;314.51;297.44
631599;46.48;56.39;60.55;50.22;52.41;50.2;50.24;95.23;51.3;60.09;51.02
631600;70.94;93.0;83.83;76.64;114.67;79.81;87.83;132.02;73.98;98.79;88.77
631601;107.65;163.39;147.94;162.85;125.14;117.17;133.29;189.05;149.25;188.32;225.8
631602;52.06;54.65;55.46;70.41;100.87;55.55;43.28;14.07;119.88;64.88;81.98
631603;52.45;58.54;59.4;67.95;98.87;55.69;48.73;22.09;132.32;69.98;94.72
631604;129.14;51.37;145.06;73.18;119.68;80.5;55.19;146.95;55.02;77.93;65.27
631605;103.77;112.11;153.0;106.26;118.77;96.24;158.38;199.52;100.77;239.89;128.53
631606;48.7;58.25;52.23;58.01;80.07;60.82;45.96;0.9;52.31;83.9;66.51
631607;25.75;30.01;32.77;30.63;30.03;26.71;23.58;33.17;36.09;36.4;42.65
631608;1229.31;384.02;432.31;378.71;406.31;351.98;243.53;347.97;418.54;434.63;382.78
631609;92.4;104.27;123.87;83.13;69.62;91.66;92.12;101.4;98.6;170.29;114.14
631610;50.96;63.06;65.98;80.02;86.63;60.5;67.6;99.37;78.8;80.1;96.89
631611;50.96;63.06;65.98;80.02;86.63;60.5;67.6;99.37;78.8;80.1;96.89
631612;159.84;180.83;197.55;201.56;217.94;166.03;204.92;277.36;226.79;203.21;282.77
631613;25.75;30.01;32.77;30.63;30.03;26.71;23.58;33.17;36.09;36.4;42.65
631614;31.1;55.3;46.12;54.36;61.73;51.88;55.71;33.16;72.3;60.07;48.8
631615;20.01;28.08;26.0;27.43;37.8;28.55;20.64;-36.14;20.79;23.58;26.86
631616;26.87;33.71;38.6;27.57;43.63;28.03;28.64;22.18;38.39;43.14;34.49
631617;76.29;88.88;101.52;108.41;113.13;80.29;75.93;132.93;122.77;146.1;118.12
631618;56.62;79.88;91.62;84.88;82.35;67.87;69.83;177.52;126.88;86.74;109.64
631619;70.13;82.82;75.31;80.31;101.64;83.73;84.45;92.38;78.47;75.18;87.55
631620;83.34;123.82;100.77;110.33;74.28;111.15;123.94;162.75;128.99;106.08;153.6
631621;50.96;63.06;65.98;80.02;86.63;60.5;67.6;99.37;78.8;80.1;96.89
631622;42.89;78.63;60.92;73.37;65.79;57.02;49.04;59.37;111.75;106.65;110.99
631623;138.91;173.76;148.28;143.92;155.73;121.74;135.65;147.46;150.66;212.46;151.9
631624;31.4;22.85;32.39;24.02;39.42;28.13;23.33;55.25;28.23;35.57;34.47
631625;228.12;116.34;230.22;99.32;152.77;103.17;79.37;125.57;137.3;229.32;98.85
631626;59.74;46.11;68.89;46.98;89.75;50.88;39.44;68.27;66.28;53.24;52.53
631627;53.04;62.65;71.69;73.81;87.3;67.21;71.93;125.71;101.21;76.88;109.46
631628;35.89;49.21;59.82;56.65;60.12;52.15;50.09;103.73;48.1;55.96;51.55
631629;66.46;80.86;84.66;74.51;81.62;67.53;68.67;130.72;80.57;83.28;82.96
631630;53.04;62.65;71.69;73.81;87.3;67.21;71.93;125.71;101.21;76.88;109.46
631631;35.68;49.48;59.87;56.54;58.14;52.58;50.58;102.93;48.34;55.96;51.55
631632;60.02;75.33;81.49;64.42;85.73;61.9;56.42;113.13;66.12;86.28;71.24
631633;85.18;103.85;114.38;118.25;124.87;89.48;85.65;138.66;133.36;157.6;124.51
631634;41.69;49.98;50.54;47.17;67.81;48.06;43.16;59.81;51.89;57.05;66.22
631635;204.24;227.74;238.71;188.41;205.21;205.6;162.56;209.42;213.13;280.16;246.93
631636;686.44;326.44;420.81;351.43;368.7;319.18;213.09;391.78;346.96;382.55;352.62
631637;98.02;127.34;89.1;81.06;160.77;95.46;124.72;182.53;118.8;208.6;115.07
631638;46.95;65.58;63.87;54.56;62.25;63.95;61.4;87.31;57.4;52.59;61.64
631639;37.06;49.34;48.19;49.26;36.36;49.38;52.95;57.35;57.75;47.01;52.68
631640;46.1;60.44;52.98;60.36;87.44;49.53;57.57;111.81;64.23;91.03;102.36
631641;56.62;79.88;91.62;84.88;82.35;67.87;69.83;177.52;126.88;86.74;109.64
631642;120.02;166.76;145.21;153.94;159.82;134.64;204.56;299.96;229.77;135.93;173.96
631643;69.92;105.85;95.74;105.36;112.89;99.17;118.9;139.41;123.3;97.74;146.4
631644;46.31;60.11;52.74;65.55;90.1;49.45;57.66;112.78;68.4;97.14;103.19
631645;686.44;326.44;420.81;351.43;368.7;319.18;213.09;391.78;346.96;382.55;352.62
631646;67.13;89.12;97.32;71.54;102.59;68.59;70.41;74.42;75.75;121.91;96.34
631647;32.08;41.23;43.55;47.61;53.94;40.88;37.48;2.34;70.93;60.78;67.23
631648;228.12;116.34;230.22;99.32;152.77;103.17;79.37;125.57;137.3;229.32;98.85
631649;284.4;334.88;312.35;289.56;422.43;286.77;235.58;339.06;292.5;589.57;365.59
631650;44.55;61.07;52.73;60.17;83.95;48.44;57.86;111.8;64.23;91.03;100.92
631651;39.73;54.2;48.15;56.9;76.11;44.85;51.85;101.1;62.82;78.23;88.31
631652;44.17;47.49;48.02;44.45;54.5;40.89;38.46;47.92;55.36;54.21;50.21
631653;25.92;41.36;44.42;39.12;64.11;37.92;39.46;86.64;48.91;53.65;57.34
631654;41.16;52.85;48.44;60.99;82.78;44.66;51.46;101.03;63.88;83.32;90.99
631655;77.44;86.08;95.55;97.16;151.88;97.58;98.64;186.29;173.66;83.43;111.09
631656;39.4;35.98;38.51;39.32;74.34;34.08;32.07;24.99;44.93;65.37;59.86
631657;83.18;79.99;106.73;84.06;120.07;87.95;76.97;95.43;97.1;85.13;95.62
631658;39.4;35.98;38.51;39.32;74.34;34.08;32.07;24.99;44.93;65.37;59.86
631659;24.0;35.03;33.14;37.96;50.63;31.53;30.97;47.5;50.22;52.53;42.12
631660;82.03;58.12;79.3;103.72;127.62;78.2;89.34;113.89;89.24;129.37;78.36
631661;38.98;54.64;56.25;58.22;44.68;52.26;41.15;11.7;121.48;72.68;77.65
631662;97.6;160.9;127.83;135.71;155.73;124.77;152.41;223.87;124.58;114.7;138.22
631663;44.17;47.49;48.02;44.45;54.5;40.89;38.46;47.92;55.36;54.21;50.21
631664;40.84;44.42;45.53;41.58;50.6;37.78;35.65;47.27;53.99;51.64;48.58
631665;129.34;191.74;132.3;172.08;173.83;133.73;149.59;196.41;178.84;220.13;184.49
631666;58.61;73.53;79.48;63.33;82.31;61.32;55.32;108.54;66.33;85.91;70.59
631667;31.92;43.45;42.56;38.02;13.5;48.78;44.62;49.61;48.18;39.23;46.64
631668;472.16;432.4;497.83;458.59;446.2;427.48;255.36;277.46;514.87;498.42;444.86
631669;41.16;52.85;48.44;60.99;82.78;44.66;51.46;101.03;63.88;83.32;90.99
631670;73.99;93.8;89.15;113.92;119.05;98.57;92.06;96.85;131.25;85.95;88.13
631671;486.39;352.06;416.19;360.02;368.01;316.14;240.27;260.82;449.22;402.58;366.3
631672;26.97;33.53;28.95;32.26;46.54;29.57;33.67;32.78;44.41;41.39;45.35
631673;180.4;221.05;277.73;237.18;232.99;159.36;181.11;417.02;272.81;247.75;282.25
631674;74.32;84.04;80.69;104.01;78.96;70.96;84.82;208.34;81.89;87.58;78.05
631675;97.6;160.9;127.83;135.71;155.73;124.77;152.41;223.87;124.58;114.7;138.22
631676;45.42;43.83;66.69;78.2;67.7;53.28;53.3;67.14;120.89;74.89;92.39
631677;24.0;35.03;33.14;37.96;50.63;31.53;30.97;47.5;50.22;52.53;42.12
631678;90.43;164.76;142.93;91.4;135.99;86.71;164.25;157.5;108.96;225.88;208.37
631679;90.04;130.3;119.22;119.27;168.83;101.38;110.12;102.42;330.2;176.74;181.49
631680;66.4;78.54;86.13;77.49;100.65;85.37;69.86;84.72;81.55;86.14;111.28
631681;68.98;85.47;89.96;84.61;58.7;63.93;56.23;60.42;67.97;105.33;119.01
631682;82.03;58.12;79.3;103.72;127.62;78.2;89.34;113.89;89.24;129.37;78.36
631683;215.23;235.19;201.61;213.38;283.15;147.94;196.52;283.8;149.36;541.48;281.29
631684;9.66;28.14;30.23;31.61;38.24;27.21;26.47;66.77;29.82;48.04;36.44
631685;120.88;140.19;137.61;134.67;215.0;136.91;138.89;276.96;162.9;214.46;95.91
631686;26.97;33.53;28.95;32.26;46.54;29.57;33.67;32.78;44.41;41.39;45.35
631687;38.78;40.79;45.64;34.94;60.56;38.13;30.69;3.56;46.43;58.58;35.83
631688;66.8;80.68;84.0;79.26;53.48;60.48;53.5;50.0;66.07;99.21;107.19
631689;181.76;261.04;174.8;198.32;234.63;160.33;182.87;236.82;179.7;499.32;229.9
631690;21.7;35.77;30.16;37.38;46.16;36.26;33.1;28.26;52.58;41.86;41.31
631691;83.18;79.99;106.73;84.06;120.07;87.95;76.97;95.43;97.1;85.13;95.62
631692;43.02;67.64;60.96;59.1;64.06;58.67;65.62;56.01;66.5;62.68;73.45
631693;24.71;33.51;32.99;40.94;40.18;33.94;27.66;-25.03;48.53;50.2;48.16
631694;109.51;130.55;121.6;142.17;139.33;105.63;126.65;168.86;157.05;160.76;114.62
631695;82.71;102.59;99.28;111.24;122.38;87.32;98.6;65.67;153.59;148.48;177.74
631696;163.55;232.28;211.46;217.48;151.72;207.37;182.46;204.67;237.37;204.96;274.79
631697;70.13;82.82;75.31;80.31;101.64;83.73;84.45;92.38;78.47;75.18;87.55
631698;30.17;34.19;43.48;35.54;47.25;36.36;28.27;40.51;41.86;42.04;51.15
631699;51.29;64.18;55.95;59.98;93.7;55.52;64.01;118.74;86.66;76.44;93.12
631700;100.49;112.86;109.41;114.12;76.7;107.84;92.91;69.95;120.32;137.43;112.41
631701;33.6;39.44;41.37;37.66;75.09;39.42;33.81;15.75;42.41;45.1;42.99
631702;42.61;66.49;53.31;67.52;82.37;52.6;57.94;24.69;99.17;79.92;105.41
631703;68.99;77.97;96.34;64.05;94.83;72.92;69.71;61.51;66.09;74.8;96.05
631704;43.71;57.43;61.08;49.05;63.22;58.2;54.94;59.29;52.31;52.15;76.7
631705;60.1;79.4;79.78;85.5;88.94;70.14;68.09;79.57;153.44;110.45;119.16
631706;38.35;65.67;57.94;48.24;74.65;58.72;63.43;60.92;71.55;62.35;66.26
631707;85.97;125.26;109.96;109.53;128.51;99.83;117.56;235.47;143.31;119.8;124.06
631708;149.83;200.42;141.29;142.81;196.6;154.87;159.98;192.78;156.98;235.46;169.32
631709;45.82;52.68;45.04;48.3;58.88;50.32;55.62;79.07;40.13;49.01;53.59
631710;29.72;40.53;40.85;41.38;52.2;31.14;34.89;63.07;84.44;50.92;41.95
631711;33.64;52.09;62.36;63.48;79.73;64.29;65.19;109.48;92.51;68.18;82.21
631712;29.33;37.18;28.18;58.76;54.69;33.52;30.18;10.09;67.67;52.98;46.66
631713;35.14;42.41;37.65;38.68;23.5;42.03;38.28;18.96;38.1;46.13;44.64
631714;43.02;67.64;60.96;59.1;64.06;58.67;65.62;56.01;66.5;62.68;73.45
631715;54.8;71.14;72.35;59.43;72.56;60.49;55.02;54.59;67.54;76.35;72.06
631716;22.08;25.33;30.94;28.73;46.68;26.72;23.41;42.86;36.04;35.84;52.91
631717;41.79;67.04;53.33;67.61;80.72;52.6;58.67;24.19;100.65;80.37;104.56
631718;54.8;71.14;72.35;59.43;72.56;60.49;55.02;54.59;67.54;76.35;72.06
631719;51.29;64.18;55.95;59.98;93.7;55.52;64.01;118.74;86.66;76.44;93.12
631720;85.97;125.26;109.96;109.53;128.51;99.83;117.56;235.47;143.31;119.8;124.06
631721;256.84;312.29;388.65;269.37;338.07;251.62;195.93;265.08;269.15;288.54;287.23
631722;24.2;28.36;31.02;25.26;29.45;21.73;22.34;23.31;48.85;41.16;30.83
631723;54.28;70.2;72.4;59.04;68.73;60.27;54.29;54.53;67.75;74.51;70.69
631724;72.33;101.06;91.01;81.88;73.21;72.41;81.09;63.1;105.84;115.88;103.39
631725;103.24;144.83;133.05;171.92;120.31;94.36;85.58;97.01;130.76;218.21;168.09
631726;92.87;112.6;105.75;100.71;116.55;106.14;88.66;60.86;155.92;186.96;143.3
631727;68.87;92.84;80.79;96.77;113.66;82.04;95.61;131.5;78.69;173.82;106.03
631728;36.72;49.1;45.83;46.07;56.92;38.59;44.56;10.39;64.14;69.46;86.04
631729;96.52;92.77;120.27;99.93;149.34;111.34;87.98;134.89;112.11;125.42;142.15
631730;75.94;95.35;108.34;87.76;145.87;104.67;86.82;128.34;103.23;123.27;139.93
631731;78.52;93.83;110.51;94.49;148.46;105.74;88.33;127.74;107.11;119.37;139.33
631732;29.72;40.53;40.85;41.38;52.2;31.14;34.89;63.07;84.44;50.92;41.95
631733;30.24;35.79;36.45;42.78;39.4;36.99;35.59;49.92;53.19;49.14;58.65
631734;686.44;326.44;420.81;351.43;368.7;319.18;213.09;391.78;346.96;382.55;352.62
631735;29.95;33.03;36.2;32.79;55.92;30.13;30.31;36.29;40.83;46.25;47.25
631736;23.59;30.67;30.35;27.64;44.21;21.58;29.4;15.67;38.52;41.1;39.39
631737;120.88;140.19;137.61;134.67;215.0;136.91;138.89;276.96;162.9;214.46;95.91
631738;30.24;35.79;36.45;42.78;39.4;36.99;35.59;49.92;53.19;49.14;58.65
631739;83.16;106.05;125.25;120.96;131.11;112.86;116.72;174.83;169.14;92.24;121.16
631740;29.79;32.29;33.46;28.58;43.35;22.0;24.71;-4.06;50.61;44.0;31.11
631741;66.51;84.88;73.03;94.29;100.33;70.13;77.34;60.82;78.24;90.04;81.28
631742;140.5;185.97;208.99;236.99;222.52;134.04;117.4;120.35;175.39;303.63;223.36
631743;45.8;58.99;49.48;58.89;68.76;44.45;60.37;116.78;75.1;68.6;71.87
631744;93.65;120.2;106.97;125.26;147.74;99.64;101.7;145.75;122.69;217.48;143.25
631745;228.12;116.34;230.22;99.32;152.77;103.17;79.37;125.57;137.3;229.32;98.85
631746;36.14;43.35;41.13;47.84;61.47;40.2;43.25;36.39;51.85;57.26;46.1
631747;151.22;213.8;205.1;174.6;178.93;178.9;181.16;232.57;215.42;251.36;282.83
631748;48.94;68.0;52.3;64.35;75.46;47.1;66.87;108.02;81.98;75.85;44.75
631749;72.33;101.06;91.01;81.88;73.21;72.41;81.09;63.1;105.84;115.88;103.39
631750;140.5;185.97;208.99;236.99;222.52;134.04;117.4;120.35;175.39;303.63;223.36
631751;165.88;223.55;275.97;257.54;244.76;161.88;183.74;363.37;288.77;254.94;279.3
631752;34.96;47.37;44.49;45.59;37.5;52.17;48.44;66.99;66.5;53.54;60.56
631753;45.95;54.65;58.97;71.19;82.39;55.44;58.12;74.95;70.97;78.55;67.76
631754;187.89;263.56;248.62;208.71;220.75;215.17;181.81;284.9;253.06;261.51;282.3
631755;45.41;48.48;59.29;57.17;84.64;47.91;37.19;4.22;93.2;65.26;100.83
631756;135.25;170.15;178.35;150.34;219.11;131.5;129.96;281.88;146.88;196.35;173.21
631757;40.35;60.55;63.09;54.37;69.73;60.22;63.66;68.6;57.4;66.61;68.26
631758;135.21;194.22;181.39;164.42;209.58;200.63;132.04;131.14;131.36;199.6;246.08
631759;42.2;56.66;58.2;50.75;69.27;58.2;57.88;88.3;49.19;52.86;64.36
631760;228.12;116.34;230.22;99.32;152.77;103.17;79.37;125.57;137.3;229.32;98.85
631761;120.88;140.19;137.61;134.67;215.0;136.91;138.89;276.96;162.9;214.46;95.91
631762;81.71;99.19;92.3;119.29;115.74;78.54;83.72;86.05;121.49;193.1;120.76
631763;96.19;108.37;87.85;95.96;92.72;95.61;95.72;134.71;95.08;200.93;113.84
